new_formula,composition_vector
K2Si2O5,"[19, 2.0, 14, 2.0, 8, 5.0]"
Rb2Si2O5,"[37, 2.0, 14, 2.0, 8, 5.0]"
Cs2Si2O5,"[55, 2.0, 14, 2.0, 8, 5.0]"
Ba1Si2O5,"[56, 1.0, 14, 2.0, 8, 5.0]"
Na1Sc1Si2O6,"[11, 1.0, 21, 1.0, 14, 2.0, 8, 6.0]"
Na1V1Si2O6,"[11, 1.0, 23, 1.0, 14, 2.0, 8, 6.0]"
Na1Cr1Si2O6,"[11, 1.0, 24, 1.0, 14, 2.0, 8, 6.0]"
Na1Fe1Si2O6,"[11, 1.0, 26, 1.0, 14, 2.0, 8, 6.0]"
Na1In1Si2O6,"[11, 1.0, 49, 1.0, 14, 2.0, 8, 6.0]"
Na1Tb1Si2O6,"[11, 1.0, 65, 1.0, 14, 2.0, 8, 6.0]"
Na2Zn1Si2O6,"[11, 2.0, 30, 1.0, 14, 2.0, 8, 6.0]"
Ca1Mg1Si2O6,"[20, 1.0, 12, 1.0, 14, 2.0, 8, 6.0]"
Cs1Al1Si2O6,"[55, 1.0, 13, 1.0, 14, 2.0, 8, 6.0]"
Sm3Si2Cl5O6,"[62, 3.0, 14, 2.0, 17, 5.0, 8, 6.0]"
Gd3Si2Cl5O6,"[64, 3.0, 14, 2.0, 17, 5.0, 8, 6.0]"
Tb3Si2Cl5O6,"[65, 3.0, 14, 2.0, 17, 5.0, 8, 6.0]"
K2Zn1Si2O6,"[19, 2.0, 30, 1.0, 14, 2.0, 8, 6.0]"
Ba1Na1Nd1Si2O7,"[56, 1.0, 11, 1.0, 60, 1.0, 14, 2.0, 8, 7.0]"
Na2Mn2Si2O7,"[11, 2.0, 25, 2.0, 14, 2.0, 8, 7.0]"
Na2Zn2Si2O7,"[11, 2.0, 30, 2.0, 14, 2.0, 8, 7.0]"
Na2Zr1Si2O7,"[11, 2.0, 40, 1.0, 14, 2.0, 8, 7.0]"
Na3Sc1Si2O7,"[11, 3.0, 21, 1.0, 14, 2.0, 8, 7.0]"
Na3Ho1Si2O7,"[11, 3.0, 67, 1.0, 14, 2.0, 8, 7.0]"
Na3Tm1Si2O7,"[11, 3.0, 69, 1.0, 14, 2.0, 8, 7.0]"
Sr2Mg1Si2O7,"[38, 2.0, 12, 1.0, 14, 2.0, 8, 7.0]"
Ba2Mg1Si2O7,"[56, 2.0, 12, 1.0, 14, 2.0, 8, 7.0]"
Eu2Mg1Si2O7,"[63, 2.0, 12, 1.0, 14, 2.0, 8, 7.0]"
Ba1Mg2Si2O7,"[56, 1.0, 12, 2.0, 14, 2.0, 8, 7.0]"
Si1P2O7,"[14, 1.0, 15, 2.0, 8, 7.0]"
Mn4Si1Te1Cl2O7,"[25, 4.0, 14, 1.0, 52, 1.0, 17, 2.0, 8, 7.0]"
Mn4Si1Te1Br2O7,"[25, 4.0, 14, 1.0, 52, 1.0, 35, 2.0, 8, 7.0]"
La4Si2S3O7,"[57, 4.0, 14, 2.0, 16, 3.0, 8, 7.0]"
Pr4Si2S3O7,"[59, 4.0, 14, 2.0, 16, 3.0, 8, 7.0]"
Nd4Si2S3O7,"[60, 4.0, 14, 2.0, 16, 3.0, 8, 7.0]"
Sm4Si2S3O7,"[62, 4.0, 14, 2.0, 16, 3.0, 8, 7.0]"
Ba2Mn1Si2Cl1O7,"[56, 2.0, 25, 1.0, 14, 2.0, 17, 1.0, 8, 7.0]"
Cr4Si2Cl2O7,"[24, 4.0, 14, 2.0, 17, 2.0, 8, 7.0]"
K1Ba1Y1Si2O7,"[19, 1.0, 56, 1.0, 39, 1.0, 14, 2.0, 8, 7.0]"
K1Nb1Si2O7,"[19, 1.0, 41, 1.0, 14, 2.0, 8, 7.0]"
K1U1Si2O7,"[19, 1.0, 92, 1.0, 14, 2.0, 8, 7.0]"
K2Zr1Si2O7,"[19, 2.0, 40, 1.0, 14, 2.0, 8, 7.0]"
K3Sc1Si2O7,"[19, 3.0, 21, 1.0, 14, 2.0, 8, 7.0]"
K3Nd1Si2O7,"[19, 3.0, 60, 1.0, 14, 2.0, 8, 7.0]"
K3Sm1Si2O7,"[19, 3.0, 62, 1.0, 14, 2.0, 8, 7.0]"
K3Gd1Si2O7,"[19, 3.0, 64, 1.0, 14, 2.0, 8, 7.0]"
K3Tb1Si2O7,"[19, 3.0, 65, 1.0, 14, 2.0, 8, 7.0]"
K3Dy1Si2O7,"[19, 3.0, 66, 1.0, 14, 2.0, 8, 7.0]"
K3Ho1Si2O7,"[19, 3.0, 67, 1.0, 14, 2.0, 8, 7.0]"
K3Er1Si2O7,"[19, 3.0, 68, 1.0, 14, 2.0, 8, 7.0]"
K3Tm1Si2O7,"[19, 3.0, 69, 1.0, 14, 2.0, 8, 7.0]"
K3Lu1Si2O7,"[19, 3.0, 71, 1.0, 14, 2.0, 8, 7.0]"
K6Si2O7,"[19, 6.0, 14, 2.0, 8, 7.0]"
Sc2Si2O7,"[21, 2.0, 14, 2.0, 8, 7.0]"
Cr4Si2Br2O7,"[24, 4.0, 14, 2.0, 35, 2.0, 8, 7.0]"
Sr2Mn1Si2O7,"[38, 2.0, 25, 1.0, 14, 2.0, 8, 7.0]"
Eu2Mn1Si2O7,"[63, 2.0, 25, 1.0, 14, 2.0, 8, 7.0]"
Ba1Mn2Si2O7,"[56, 1.0, 25, 2.0, 14, 2.0, 8, 7.0]"
Ba1Fe2Si2O7,"[56, 1.0, 26, 2.0, 14, 2.0, 8, 7.0]"
Sr2Co1Si2O7,"[38, 2.0, 27, 1.0, 14, 2.0, 8, 7.0]"
Ba2Co1Si2O7,"[56, 2.0, 27, 1.0, 14, 2.0, 8, 7.0]"
Ba1Co2Si2O7,"[56, 1.0, 27, 2.0, 14, 2.0, 8, 7.0]"
Rb4Cu1Si2O7,"[37, 4.0, 29, 1.0, 14, 2.0, 8, 7.0]"
Cs4Cu1Si2O7,"[55, 4.0, 29, 1.0, 14, 2.0, 8, 7.0]"
Sr2Zn1Si2O7,"[38, 2.0, 30, 1.0, 14, 2.0, 8, 7.0]"
Ba2Zn1Si2O7,"[56, 2.0, 30, 1.0, 14, 2.0, 8, 7.0]"
La4Si2Se3O7,"[57, 4.0, 14, 2.0, 34, 3.0, 8, 7.0]"
Pr4Si2Se3O7,"[59, 4.0, 14, 2.0, 34, 3.0, 8, 7.0]"
Rb6Si2O7,"[37, 6.0, 14, 2.0, 8, 7.0]"
Y2Si2O7,"[39, 2.0, 14, 2.0, 8, 7.0]"
In2Si2O7,"[49, 2.0, 14, 2.0, 8, 7.0]"
Cs1Si2Sb1O7,"[55, 1.0, 14, 2.0, 51, 1.0, 8, 7.0]"
Cs6Si2O7,"[55, 6.0, 14, 2.0, 8, 7.0]"
La2Si2O7,"[57, 2.0, 14, 2.0, 8, 7.0]"
Ce2Si2O7,"[58, 2.0, 14, 2.0, 8, 7.0]"
Pr2Si2O7,"[59, 2.0, 14, 2.0, 8, 7.0]"
Nd2Si2O7,"[60, 2.0, 14, 2.0, 8, 7.0]"
Sm2Si2O7,"[62, 2.0, 14, 2.0, 8, 7.0]"
Tb2Si2O7,"[65, 2.0, 14, 2.0, 8, 7.0]"
Er2Si2O7,"[68, 2.0, 14, 2.0, 8, 7.0]"
Tm2Si2O7,"[69, 2.0, 14, 2.0, 8, 7.0]"
Lu2Si2O7,"[71, 2.0, 14, 2.0, 8, 7.0]"
Si2Hg6O7,"[14, 2.0, 80, 6.0, 8, 7.0]"
Tl6Si2O7,"[81, 6.0, 14, 2.0, 8, 7.0]"
Si2Pb3O7,"[14, 2.0, 82, 3.0, 8, 7.0]"
Na2Ca1Zr1Si2O7F2,"[11, 2.0, 20, 1.0, 40, 1.0, 14, 2.0, 8, 7.0, 9, 2.0]"
Ca4Si2O7F2,"[20, 4.0, 14, 2.0, 8, 7.0, 9, 2.0]"
Na1Al1Si3O8,"[11, 1.0, 13, 1.0, 14, 3.0, 8, 8.0]"
Na2Zn3Si2O8,"[11, 2.0, 30, 3.0, 14, 2.0, 8, 8.0]"
Ba1Sr2Mg1Si2O8,"[56, 1.0, 38, 2.0, 12, 1.0, 14, 2.0, 8, 8.0]"
K1Al1Si3O8,"[19, 1.0, 13, 1.0, 14, 3.0, 8, 8.0]"
Ba1Al2Si2O8,"[56, 1.0, 13, 2.0, 14, 2.0, 8, 8.0]"
Al2Si2Pb1O8,"[13, 2.0, 14, 2.0, 82, 1.0, 8, 8.0]"
Si1Ag6S1O8,"[14, 1.0, 47, 6.0, 16, 1.0, 8, 8.0]"
Pr3Si2Cl1O8,"[59, 3.0, 14, 2.0, 17, 1.0, 8, 8.0]"
Nd3Si2Cl1O8,"[60, 3.0, 14, 2.0, 17, 1.0, 8, 8.0]"
Sm3Si2Cl1O8,"[62, 3.0, 14, 2.0, 17, 1.0, 8, 8.0]"
Cs4K2Cu1Si2O8,"[55, 4.0, 19, 2.0, 29, 1.0, 14, 2.0, 8, 8.0]"
K6Cu1Si2O8,"[19, 6.0, 29, 1.0, 14, 2.0, 8, 8.0]"
Ba2Ti1Si2O8,"[56, 2.0, 22, 1.0, 14, 2.0, 8, 8.0]"
Ba2V1Si2O8,"[56, 2.0, 23, 1.0, 14, 2.0, 8, 8.0]"
Sr1Ga2Si2O8,"[38, 1.0, 31, 2.0, 14, 2.0, 8, 8.0]"
Ba1Ga2Si2O8,"[56, 1.0, 31, 2.0, 14, 2.0, 8, 8.0]"
Cs2U1Si2O8,"[55, 2.0, 92, 1.0, 14, 2.0, 8, 8.0]"
Cs4Si3O8,"[55, 4.0, 14, 3.0, 8, 8.0]"
Ba2Si3O8,"[56, 2.0, 14, 3.0, 8, 8.0]"
Na1Ca1Ti1Mn1Si2O8F1,"[11, 1.0, 20, 1.0, 22, 1.0, 25, 1.0, 14, 2.0, 8, 8.0, 9, 1.0]"
Na2U2Si1O8F2,"[11, 2.0, 92, 2.0, 14, 1.0, 8, 8.0, 9, 2.0]"
Mg5Si2O8F2,"[12, 5.0, 14, 2.0, 8, 8.0, 9, 2.0]"
Na2Ti2Si2O9,"[11, 2.0, 22, 2.0, 14, 2.0, 8, 9.0]"
Na3Y1Si3O9,"[11, 3.0, 39, 1.0, 14, 3.0, 8, 9.0]"
Na3Tm1Si3O9,"[11, 3.0, 69, 1.0, 14, 3.0, 8, 9.0]"
Ce2Ti2Si1O9,"[58, 2.0, 22, 2.0, 14, 1.0, 8, 9.0]"
Ca3Zr1Si2O9,"[20, 3.0, 40, 1.0, 14, 2.0, 8, 9.0]"
Ca3Si2Sn1O9,"[20, 3.0, 14, 2.0, 50, 1.0, 8, 9.0]"
Ca3Hf1Si2O9,"[20, 3.0, 72, 1.0, 14, 2.0, 8, 9.0]"
Ba2Mn2Si2O9,"[56, 2.0, 25, 2.0, 14, 2.0, 8, 9.0]"
In2Si2Pb2O9,"[49, 2.0, 14, 2.0, 82, 2.0, 8, 9.0]"
K2Zr1Si3O9,"[19, 2.0, 40, 1.0, 14, 3.0, 8, 9.0]"
K4Ca1Si3O9,"[19, 4.0, 20, 1.0, 14, 3.0, 8, 9.0]"
K4Sr1Si3O9,"[19, 4.0, 38, 1.0, 14, 3.0, 8, 9.0]"
Rb2Ca2Si3O9,"[37, 2.0, 20, 2.0, 14, 3.0, 8, 9.0]"
Rb1Ba1Sc1Si3O9,"[37, 1.0, 56, 1.0, 21, 1.0, 14, 3.0, 8, 9.0]"
Ba1Ti1Si3O9,"[56, 1.0, 22, 1.0, 14, 3.0, 8, 9.0]"
Cs2Zr1Si3O9,"[55, 2.0, 40, 1.0, 14, 3.0, 8, 9.0]"
Ba1Zr1Si3O9,"[56, 1.0, 40, 1.0, 14, 3.0, 8, 9.0]"
Cs5Si3Ag1O9,"[55, 5.0, 14, 3.0, 47, 1.0, 8, 9.0]"
Cs2Si3Sn1O9,"[55, 2.0, 14, 3.0, 50, 1.0, 8, 9.0]"
Ba1Si3Sn1O9,"[56, 1.0, 14, 3.0, 50, 1.0, 8, 9.0]"
Ba1Hf1Si3O9,"[56, 1.0, 72, 1.0, 14, 3.0, 8, 9.0]"
K2Si4O9,"[19, 2.0, 14, 4.0, 8, 9.0]"
Cs10Si7O9,"[55, 10.0, 14, 7.0, 8, 9.0]"
Na3Si3Sn1O9F1,"[11, 3.0, 14, 3.0, 50, 1.0, 8, 9.0, 9, 1.0]"
Y4Ti1Si2O9F6,"[39, 4.0, 22, 1.0, 14, 2.0, 8, 9.0, 9, 6.0]"
Si1F4,"[14, 1.0, 9, 4.0]"
Na2Si1F6,"[11, 2.0, 14, 1.0, 9, 6.0]"
Si1Hg3S2F6,"[14, 1.0, 80, 3.0, 16, 2.0, 9, 6.0]"
K2Si1F6,"[19, 2.0, 14, 1.0, 9, 6.0]"
Rb2Si1F6,"[37, 2.0, 14, 1.0, 9, 6.0]"
Cs2Si1F6,"[55, 2.0, 14, 1.0, 9, 6.0]"
Ba1Si1F6,"[56, 1.0, 14, 1.0, 9, 6.0]"
Tl2Si1F6,"[81, 2.0, 14, 1.0, 9, 6.0]"
K3Si1F7,"[19, 3.0, 14, 1.0, 9, 7.0]"
Cs3Si1F7,"[55, 3.0, 14, 1.0, 9, 7.0]"
